Status,Method,Size,Time,URL
200,GET,-1,47.23100000001068,https://fonts.gstatic.com/s/i/youtube_fill/news/v2/24px.svg
200,GET,-1,46.72500000015134,https://fonts.gstatic.com/s/i/youtube_outline/news/v2/24px.svg
200,GET,-1,43.02999999981694,https://www.gstatic.com/youtube/img/icons/web/youtube_fill/offline_no_content/v1/192px.svg
200,GET,-1,52.73299999998926,https://fonts.gstatic.com/s/i/youtube_outline/question_circle/v5/24px.svg
200,GET,-1,51.59400000002279,https://fonts.gstatic.com/s/i/youtube_fill/radar_live/v7/24px.svg
200,GET,-1,50.55199999969773,https://fonts.gstatic.com/s/i/youtube_outline/radar_live/v7/24px.svg
200,GET,-1,48.862000000099215,https://fonts.gstatic.com/s/i/youtube_fill/search/v9/24px.svg
200,GET,-1,48.15999999982523,https://fonts.gstatic.com/s/i/youtube_fill/subscriptions/v8/24px.svg
200,GET,-1,47.38899999983914,https://fonts.gstatic.com/s/i/youtube_outline/subscriptions/v8/24px.svg
200,GET,-1,46.877000000222324,https://fonts.gstatic.com/s/i/youtube_fill/thumb_up/v17/24px.svg
200,GET,-1,46.12399999996342,https://fonts.gstatic.com/s/i/youtube_outline/trash_can/v5/24px.svg
200,GET,-1,45.22799999995186,https://fonts.gstatic.com/s/i/youtube_fill/trophy/v1/24px.svg
200,GET,-1,44.46899999993548,https://fonts.gstatic.com/s/i/youtube_outline/trophy/v1/24px.svg
200,GET,-1,47.947000000021944,https://www.gstatic.com/youtube/img/icons/web/youtube_fill/unplugged_logo_updated/v1/24px.svg
200,GET,-1,48.69400000006863,https://fonts.gstatic.com/s/i/youtube_outline/video_camera_add/v1/24px.svg
200,GET,-1,46.631999999590334,https://www.gstatic.com/youtube/img/icons/web/youtube_fill/youtube_kids_round_updated/v1/24px.svg
200,GET,-1,46.55499999989843,https://www.gstatic.com/youtube/img/icons/web/youtube_fill/youtube_music_updated/v1/24px.svg
200,GET,-1,45.344999999997526,https://www.gstatic.com/youtube/img/icons/web/youtube_fill/youtube_round_updated/v1/24px.svg
200,GET,-1,45.125000000098225,https://fonts.gstatic.com/s/i/youtube_fill/youtube_shorts/v9/24px.svg
